"ID","Type","Category","Amount","Date","Note","PaymentMethod","IsRecurring","RecurringInterval"
"fa60ace4-7d05-4fc9-9283-cfae55e48678","Expense","Food",24.94,"2024-04-14 05:59:58","Groceries","Card",false,"One-time"
"f9478591-51bc-4785-bb06-b8741d16e9f6","Expense","Transport",7.91,"2024-04-13 14:14:34","Metro ride","Cash",false,"One-time"
"e1d12df3-097d-4a98-b6e4-fdb3bd6b3cca","Expense","Transport",7.06,"2024-04-13 02:43:42","Metro ride","Card",false,"One-time"
"43813166-1fed-49ea-9d57-32814aefe93e","Expense","Transport",7.42,"2024-04-12 20:42:24","Auto ride","Card",false,"One-time"
"cad5ee55-bb06-42a4-b883-8ba82e56f02f","Expense","Utilities",62.37,"2024-04-12 10:18:41","Electricity, water, internet","Bank Transfer",true,"Monthly"
"b67fc465-b42f-40c2-a0d2-f51871a322a3","Expense","Groceries",41.78,"2024-04-11 07:00:16","Snacks","Card",false,"One-time"
"d40495e3-ef2a-406b-8ae9-c8fe205cefd4","Expense","Transport",37.87,"2024-04-10 22:09:51","Taxi ride","Bank Transfer",false,"One-time"
"6d0f9a91-819e-431c-8580-c069e6af209c","Expense","Food",10.23,"2024-04-10 18:46:36","Snacks","Bank Transfer",false,"One-time"
"9bd7b288-5050-4e11-8b63-7a49e734948a","Expense","Transport",1.88,"2024-04-09 00:47:13","Bus ride","Card",false,"One-time"
"9a01b9bc-b2ad-4f0b-969f-a854b516909e","Expense","Transport",6.23,"2024-04-08 13:19:17","Bus ride","Bank Transfer",false,"One-time"
"e258a394-8555-4f22-a7e7-13abdc55d816","Expense","Groceries",45.34,"2024-04-08 01:42:07","Groceries","Bank Transfer",false,"One-time"
"2c7619e9-d91e-4529-b999-e2b83724dc61","Expense","Transport",36.18,"2024-04-07 10:41:05","Taxi ride","Cash",false,"One-time"
"f1876e1e-521b-4d1b-a528-3d22e0fc7d32","Expense","Food",22.53,"2024-04-06 23:55:59","Mess meal","Card",false,"One-time"
"969e9127-d3df-4f53-9876-9c343cd50cd9","Expense","Transport",6.41,"2024-04-05 16:18:14","Auto ride","Bank Transfer",false,"One-time"
"21511d09-7544-4f1b-a1f7-09435032af26","Expense","Transport",21.02,"2024-04-05 09:24:11","Taxi ride","Cash",false,"One-time"
"c014fe6d-7859-43d6-ab36-7b9d37c0344d","Expense","Transport",1.77,"2024-04-05 08:12:59","Bus ride","Bank Transfer",false,"One-time"
"feb73b6d-2433-4e95-a02e-320d24f86a7b","Expense","Transport",3.58,"2024-04-04 19:02:28","Bus ride","Cash",false,"One-time"
"ad852d50-bdde-4014-92f4-f56e6ea026fb","Expense","Rent",570.24,"2024-04-04 15:41:12","Monthly rent","Bank Transfer",true,"Monthly"
"9ba9a73b-cc3b-4deb-a781-bd17ede85325","Expense","Transport",7.69,"2024-04-04 05:34:25","Metro ride","Cash",false,"One-time"
"0fb28f1c-1181-4c67-8d8d-27fbebea14b9","Expense","Transport",8.01,"2024-04-02 09:26:11","Metro ride","Bank Transfer",false,"One-time"
"c72f748d-2c50-4a66-bb80-ef031d669f16","Income","Allowance",903.52,"2024-04-01 20:36:14","Parental support","Bank Transfer",true,"Monthly"
"a6c1610a-e0ec-4bd5-a284-cbfaf7010abb","Expense","Food",24.6,"2024-03-27 00:23:21","Snacks","Bank Transfer",false,"One-time"
"e1ef3427-650b-4877-b691-2b28b43015f1","Expense","Transport",22.93,"2024-03-25 09:45:13","Taxi ride","Card",false,"One-time"
"4bcdedd2-4fbe-4ca7-b5fa-0f369a8ff61d","Expense","Food",15.3,"2024-03-24 11:25:08","Mess meal","Card",false,"One-time"
"397f3af9-2cfc-478d-a520-73b9b3afa9e2","Expense","Transport",31.4,"2024-03-23 02:22:59","Taxi ride","Bank Transfer",false,"One-time"
"1f15c6a4-4981-4318-a270-bbd244caa821","Expense","Transport",6.69,"2024-03-22 20:51:44","Auto ride","Cash",false,"One-time"
"be486d9c-af40-429e-8c60-2fcbad06cb9a","Expense","Food",12.88,"2024-03-22 19:07:08","Snacks","Bank Transfer",false,"One-time"
"03907de2-b2f6-4c6c-8254-ff4dda574d8a","Expense","Shopping",196.02,"2024-03-22 04:00:35","Books","Cash",false,"One-time"
"d17d09dd-d3b4-4166-84a2-1c2bc2e2e846","Expense","Entertainment",50.13,"2024-03-21 07:03:06","Outing with friends","Cash",false,"One-time"
"afb85a39-41e5-4489-9d1a-ee6f18fccd69","Expense","Transport",7.63,"2024-03-20 15:16:41","Metro ride","Bank Transfer",false,"One-time"
"5999ff78-ed46-448c-85c6-1567be1fe815","Expense","Food",14.97,"2024-03-19 23:20:12","Groceries","Card",false,"One-time"
"c86043c0-b628-44fd-a375-79b06406f3bb","Expense","Food",14.9,"2024-03-19 11:03:03","Groceries","Card",false,"One-time"
"a7cd505a-7df3-4318-bd32-18cc476b8f74","Expense","Transport",6.37,"2024-03-18 23:17:18","Bus ride","Bank Transfer",false,"One-time"
"b0393412-874b-4cc7-ab91-e9bf77403157","Expense","Groceries",68.22,"2024-03-18 09:04:24","Snacks","Bank Transfer",false,"One-time"
"9de553f9-de9b-45ae-90c7-cf742268931e","Expense","Groceries",36.7,"2024-03-18 00:54:06","Snacks","Bank Transfer",false,"One-time"
"20d82a2b-5bd2-468e-8531-4876100a2506","Expense","Food",8.25,"2024-03-17 04:20:59","Snacks","Bank Transfer",false,"One-time"
"275f9d7c-7fc8-4468-adcb-70cf0152a459","Expense","Transport",5.91,"2024-03-16 23:46:03","Metro ride","Bank Transfer",false,"One-time"
"4bb7345e-14d6-4cd9-ba5e-3ba6042bed11","Expense","Transport",9.43,"2024-03-16 06:12:52","Auto ride","Bank Transfer",false,"One-time"
"49370ce2-b5c0-47e9-8823-76561621da96","Expense","Transport",18.69,"2024-03-16 05:33:40","Taxi ride","Bank Transfer",false,"One-time"
"36bf47ce-8057-4905-9c0e-2c4602f875ae","Expense","Transport",7.24,"2024-03-15 17:21:34","Auto ride","Bank Transfer",false,"One-time"
"e4b5e9ed-af4a-47cd-83ed-94a6bb035aa1","Expense","Utilities",62.92,"2024-03-15 12:19:29","Electricity, water, internet","Bank Transfer",true,"Monthly"
"1ad6b459-0a46-4a55-a0e8-f020a5af1955","Expense","Transport",3.97,"2024-03-13 12:52:22","Metro ride","Card",false,"One-time"
"7627895d-f495-4da5-8ca8-2f1c575855c4","Expense","Groceries",32.56,"2024-03-12 12:23:02","Restaurant","Card",false,"One-time"
"0a4c7710-c037-4c66-a223-79afa4400ac6","Expense","Groceries",55.0,"2024-03-12 04:12:38","Mess meal","Cash",false,"One-time"
"8338e952-6a1e-4bff-abdf-146462e06dbd","Expense","Transport",22.84,"2024-03-11 21:30:33","Taxi ride","Cash",false,"One-time"
"3da5ea56-c075-458e-a3a2-d862a02a1043","Income","Part-time",444.59,"2024-03-11 19:09:20","Freelance project","Card",false,"One-time"
"69408f1d-4985-4ae1-837c-ff7dee0722b6","Expense","Groceries",65.44,"2024-03-11 16:53:32","Snacks","Card",false,"One-time"
"aa53a29f-2d68-4249-8cbc-f554e551e4c0","Expense","Transport",4.99,"2024-03-11 13:09:26","Metro ride","Bank Transfer",false,"One-time"
"62ba37e6-b840-42a2-9d44-32955ac5d4a0","Expense","Groceries",55.27,"2024-03-10 15:01:05","Restaurant","Cash",false,"One-time"
"9dfa8c13-bd65-4c9f-bc77-a613ffacd39b","Expense","Groceries",42.41,"2024-03-10 12:55:39","Restaurant","Card",false,"One-time"
"82577657-0f58-4ed1-90e0-fb1010d9747f","Expense","Transport",3.56,"2024-03-09 04:06:39","Metro ride","Bank Transfer",false,"One-time"
"39df1d94-e368-4b95-84d5-18b7a278042d","Expense","Groceries",42.4,"2024-03-08 14:07:17","Mess meal","Cash",false,"One-time"
"186b922f-3d60-41bf-bfff-c5ebc7f5bef2","Expense","Transport",9.5,"2024-03-08 08:35:19","Metro ride","Card",false,"One-time"
"25dfb885-c723-4c85-b230-9fed89fc983c","Expense","Transport",3.12,"2024-03-08 01:36:44","Bus ride","Card",false,"One-time"
"31226cbc-4e29-416b-b345-21a22b6af379","Expense","Groceries",55.97,"2024-03-05 22:21:51","Restaurant","Bank Transfer",false,"One-time"
"e44e3c02-f2d6-4c9b-9608-e89e564532a6","Expense","Rent",559.32,"2024-03-05 09:41:19","Monthly rent","Bank Transfer",true,"Monthly"
"c6ed2cfb-8241-4f1a-98c6-47d60f10ad2b","Income","Allowance",898.43,"2024-03-01 05:28:26","Parental support","Bank Transfer",true,"Monthly"
"f1827920-b789-41a8-96b3-ab94ce3be5e6","Expense","Transport",15.87,"2024-02-28 19:43:50","Taxi ride","Cash",false,"One-time"
"e5f97c49-658c-4754-b810-84527b603281","Expense","Transport",6.17,"2024-02-28 10:42:22","Bus ride","Card",false,"One-time"
"2e72625d-b7df-478d-9ad9-6aab41cf47c4","Expense","Transport",39.93,"2024-02-28 02:28:11","Taxi ride","Bank Transfer",false,"One-time"
"57382158-0f9f-44c2-b109-8b508a5e1214","Expense","Shopping",190.74,"2024-02-27 00:05:02","Electronics","Bank Transfer",false,"One-time"
"fde6f608-8e3e-4f01-9db1-1ee6c33be521","Expense","Transport",35.58,"2024-02-24 15:33:26","Taxi ride","Cash",false,"One-time"
"c1e8e54b-337e-48e2-b210-764afc275401","Expense","Food",21.02,"2024-02-23 15:23:59","Groceries","Cash",false,"One-time"
"7d9bc291-fa75-4ee1-966f-3485568d819d","Income","Part-time",100.63,"2024-02-23 04:18:27","Freelance project","Card",false,"One-time"
"27a42924-9393-4d5c-884d-4696b10442ff","Expense","Groceries",38.33,"2024-02-22 09:19:28","Groceries","Card",false,"One-time"
"bdeb8d80-dba1-4adb-874f-657b31b2ccd2","Expense","Food",12.14,"2024-02-21 12:23:16","Mess meal","Card",false,"One-time"
"f970615e-9d73-4f5a-8f36-03f25c75f782","Expense","Groceries",48.17,"2024-02-21 01:04:42","Restaurant","Cash",false,"One-time"
"a3b35b92-cdf1-4910-b815-87a033061239","Expense","Transport",20.0,"2024-02-20 09:44:58","Taxi ride","Cash",false,"One-time"
"22f5f338-4584-4122-baa0-35497a27f2ef","Expense","Transport",4.66,"2024-02-20 04:43:28","Auto ride","Cash",false,"One-time"
"489cdc8b-f32a-454f-aaeb-d98685aabdef","Expense","Entertainment",70.99,"2024-02-19 18:09:10","Outing with friends","Cash",false,"One-time"
"0266a082-6e33-4f1b-a4bd-2e380f538e7b","Expense","Education",112.11,"2024-02-19 13:39:40","Tuition / books / supplies","Bank Transfer",false,"One-time"
"32b6ef13-5142-4048-a48b-70424569428a","Expense","Transport",22.86,"2024-02-19 04:33:23","Taxi ride","Card",false,"One-time"
"15907fbc-2775-4161-9f25-64f230c2751c","Expense","Transport",7.48,"2024-02-18 03:16:49","Auto ride","Cash",false,"One-time"
"dea0f890-da6d-4ae4-8d00-3a2541c3a556","Expense","Food",12.81,"2024-02-17 17:32:50","Groceries","Cash",false,"One-time"
"ba683b43-ce0d-45bf-a08c-3b929b75cbc1","Expense","Groceries",42.67,"2024-02-17 12:52:34","Restaurant","Card",false,"One-time"
"cb3b265a-054e-4ad4-8a39-e3cf57f7b5b2","Expense","Food",6.26,"2024-02-16 20:11:51","Groceries","Cash",false,"One-time"
"663d55e5-c8c5-407a-a955-c86a38d3cf4d","Expense","Food",17.3,"2024-02-15 01:46:55","Groceries","Card",false,"One-time"
"f9bfefe4-42d7-4b1f-ac0b-32c3e21e686b","Expense","Food",11.42,"2024-02-14 19:52:11","Mess meal","Card",false,"One-time"
"082f2666-40a4-448f-a383-146930c206bd","Expense","Transport",8.57,"2024-02-14 16:58:55","Bus ride","Bank Transfer",false,"One-time"
"7a017cb9-0829-4dad-8f3c-738859460585","Expense","Utilities",93.47,"2024-02-14 14:04:07","Electricity, water, internet","Bank Transfer",true,"Monthly"
"a3aee70a-0ce6-4f14-8470-f52707eeefa8","Expense","Groceries",46.95,"2024-02-13 23:28:57","Restaurant","Card",false,"One-time"
"2f9353bd-984d-4c13-9e8b-9bafb3a78877","Expense","Transport",3.63,"2024-02-12 16:57:18","Bus ride","Bank Transfer",false,"One-time"
"fbf08fcf-bdf2-4e31-92dc-e6bd6f8547a5","Expense","Transport",8.03,"2024-02-12 04:56:53","Metro ride","Cash",false,"One-time"
"bd1a36d2-9ac3-43b4-bc10-461ea9ae8497","Expense","Food",10.46,"2024-02-12 01:55:41","Snacks","Card",false,"One-time"
"7e3ee205-440b-4156-aa68-f1ee2ff913a3","Expense","Food",22.72,"2024-02-10 06:02:50","Snacks","Card",false,"One-time"
"1bdd2346-e4f6-409b-ad76-7dff2291d444","Expense","Transport",8.25,"2024-02-10 05:45:45","Metro ride","Bank Transfer",false,"One-time"
"1b43a728-5856-4465-89c9-c5f3132ef09a","Expense","Food",20.43,"2024-02-08 23:42:40","Snacks","Cash",false,"One-time"
"372c6098-08bf-4a42-b031-319b46efd5da","Expense","Transport",38.74,"2024-02-08 20:23:23","Taxi ride","Cash",false,"One-time"
"d5c08a43-58b4-44fc-bc4d-04c7a39b971b","Expense","Food",15.47,"2024-02-08 18:26:11","Snacks","Cash",false,"One-time"
"7a4f3d82-acff-4c02-99a9-2afe2ccfde59","Expense","Transport",3.51,"2024-02-08 03:12:50","Metro ride","Card",false,"One-time"
"645d4065-31c9-4597-9553-3dab7a06df30","Expense","Transport",5.74,"2024-02-08 03:01:47","Metro ride","Card",false,"One-time"
"ab9ab8bb-f3be-408e-bdfa-787056eef445","Expense","Entertainment",60.35,"2024-02-05 20:19:39","Outing with friends","Card",false,"One-time"
"acd63495-b95c-4f85-962d-20742483a038","Expense","Transport",4.13,"2024-02-05 19:56:05","Bus ride","Bank Transfer",false,"One-time"
"8f4b2dc1-8b22-41b6-b7a2-e9f9156b43eb","Expense","Transport",26.65,"2024-02-05 10:41:04","Taxi ride","Bank Transfer",false,"One-time"
"6afb7749-5838-4ef9-acab-c66eba525de1","Expense","Transport",9.45,"2024-02-05 09:10:10","Auto ride","Cash",false,"One-time"
"078c5cde-5225-4fb2-910f-d7e7bd20cde8","Income","Allowance",913.2,"2024-02-04 19:34:01","Parental support","Bank Transfer",true,"Monthly"
"b4543571-fbf8-439a-9c0d-f54b36a3b626","Expense","Food",21.61,"2024-02-02 11:34:21","Groceries","Bank Transfer",false,"One-time"
"edbdac62-7d1e-4aa8-9445-bf9db4cb2a0c","Expense","Transport",5.47,"2024-02-01 11:35:36","Auto ride","Bank Transfer",false,"One-time"
"2053eb9f-f853-4246-ac58-819b0e50cf69","Expense","Rent",565.56,"2024-02-01 01:15:26","Monthly rent","Bank Transfer",true,"Monthly"
"099ed025-f98d-4ecc-ad18-0de39cf10fbe","Expense","Transport",7.13,"2024-01-28 03:32:49","Bus ride","Bank Transfer",false,"One-time"
"04a5a45d-6681-48df-84d6-9af956da31e7","Expense","Transport",3.82,"2024-01-28 03:18:05","Metro ride","Bank Transfer",false,"One-time"
"b7f63ac9-3f95-402f-b6a5-85511523732e","Expense","Shopping",129.6,"2024-01-27 04:35:46","Stationery","Card",false,"One-time"
"f2362b76-20b4-4cee-9753-4aa161b27a55","Expense","Transport",4.63,"2024-01-26 15:57:53","Metro ride","Bank Transfer",false,"One-time"
"f6664397-5f33-45d7-9e85-80ef3f6ab8f5","Expense","Entertainment",39.38,"2024-01-26 04:08:02","Concert","Card",false,"One-time"
"521b97a7-403a-4014-bde3-21547d9eb8f3","Expense","Groceries",64.06,"2024-01-25 20:31:29","Snacks","Bank Transfer",false,"One-time"
"00ada36e-e32d-42c9-92c2-31ebf09dc705","Expense","Transport",7.63,"2024-01-25 19:51:57","Metro ride","Cash",false,"One-time"
"165322e9-f087-4ad5-8304-7f59f26121af","Expense","Transport",4.13,"2024-01-23 21:25:08","Bus ride","Card",false,"One-time"
"6071e674-5427-4717-9609-cb8092c311d0","Expense","Transport",7.55,"2024-01-21 15:55:23","Bus ride","Bank Transfer",false,"One-time"
"afb3dd2f-0ef7-4624-b565-9eba4d35aa75","Expense","Transport",6.99,"2024-01-21 10:52:08","Bus ride","Card",false,"One-time"
"2532ffea-6f93-4806-891d-e1a886c5defb","Expense","Food",13.99,"2024-01-20 16:24:29","Restaurant","Card",false,"One-time"
"4ef5210a-e392-4554-86d0-c425d437586d","Expense","Food",14.01,"2024-01-20 15:32:09","Snacks","Bank Transfer",false,"One-time"
"534313c4-2fcf-4d73-91b6-39b95fa0109b","Expense","Transport",4.14,"2024-01-19 21:09:58","Auto ride","Bank Transfer",false,"One-time"
"470611e5-693f-4c47-b0ba-5b5ec43e39c1","Income","Part-time",383.8,"2024-01-19 13:36:25","Freelance project","Card",false,"One-time"
"37359844-5e80-4cd3-b2b4-e6a990277b14","Expense","Food",11.21,"2024-01-19 01:22:32","Groceries","Cash",false,"One-time"
"b92cc8fa-195c-439e-be46-50fbb9311b27","Expense","Food",12.46,"2024-01-17 16:39:10","Snacks","Card",false,"One-time"
"5c3d4433-e419-4700-8419-76d854ff07b4","Expense","Transport",3.03,"2024-01-17 11:01:23","Auto ride","Cash",false,"One-time"
"f310b732-fcd7-4742-9067-e71b5b440d13","Expense","Food",12.02,"2024-01-17 06:57:49","Restaurant","Cash",false,"One-time"
"824ec06e-efc6-4e93-a357-c476986ffbac","Expense","Shopping",34.26,"2024-01-15 19:00:57","Electronics","Card",false,"One-time"
"3aefe91d-acf1-48fb-9a00-46161b5fb474","Expense","Transport",27.57,"2024-01-15 14:49:18","Taxi ride","Card",false,"One-time"
"d31281ea-f46d-4838-89db-8ba3f848814f","Expense","Utilities",62.88,"2024-01-14 21:51:22","Electricity, water, internet","Bank Transfer",true,"Monthly"
"8d6bef79-25df-4fe3-bf7c-7f2c1d2e9dc6","Expense","Food",12.92,"2024-01-14 18:25:33","Snacks","Bank Transfer",false,"One-time"
"0581c2ff-36e1-458c-864d-1e3e13c33a86","Expense","Transport",9.74,"2024-01-14 11:43:46","Metro ride","Bank Transfer",false,"One-time"
"77fb3abc-fd98-4580-8274-504a13aaf61c","Expense","Food",20.78,"2024-01-14 10:43:38","Snacks","Cash",false,"One-time"
"17bea7f9-46d6-4cdf-a6fe-efd252badb4a","Income","Part-time",108.34,"2024-01-14 09:07:25","Freelance project","Card",false,"One-time"
"5477063b-fe27-44c8-8db0-c9d749369000","Expense","Transport",2.82,"2024-01-11 15:12:14","Metro ride","Card",false,"One-time"
"fc9db5ad-6f90-42dd-8103-14ae3ae513da","Expense","Food",6.53,"2024-01-11 07:21:49","Mess meal","Bank Transfer",false,"One-time"
"a060e0b2-c0cc-426e-9ed5-d64f0d863679","Expense","Groceries",52.11,"2024-01-11 04:28:04","Snacks","Card",false,"One-time"
"be5c9646-ed85-418e-874d-2a681550d6a0","Expense","Groceries",44.21,"2024-01-11 03:35:43","Restaurant","Card",false,"One-time"
"92da28af-d98a-4a99-8989-d295608a58d8","Expense","Transport",6.04,"2024-01-10 23:50:28","Metro ride","Card",false,"One-time"
"6cf9ca4f-0254-4526-9130-c86f31fa4a6e","Expense","Entertainment",23.42,"2024-01-08 00:20:59","Outing with friends","Cash",false,"One-time"
"a244ad1e-7033-460d-aa19-29cbf71f3ad9","Expense","Food",6.76,"2024-01-06 19:29:53","Mess meal","Cash",false,"One-time"
"4f5da622-7b3b-411c-9c37-91f71e17b7e9","Expense","Transport",8.92,"2024-01-06 06:51:38","Metro ride","Cash",false,"One-time"
"db9608c7-e5f5-4cdd-8f32-3e5c5ecfb884","Expense","Transport",3.04,"2024-01-05 19:24:09","Metro ride","Bank Transfer",false,"One-time"
"89ab1893-dd78-4ef4-8c84-087ec6af83de","Expense","Transport",8.44,"2024-01-05 13:05:58","Metro ride","Card",false,"One-time"
"8a12153c-6a50-422e-9a6b-92c4662df624","Expense","Food",17.05,"2024-01-04 04:16:12","Mess meal","Cash",false,"One-time"
"d0e15ebc-6093-41d0-af56-e6ef8c580135","Expense","Food",9.95,"2024-01-03 16:41:11","Groceries","Card",false,"One-time"
"ff9371d9-5248-4251-aba8-adeae8db3acd","Expense","Rent",549.2,"2024-01-02 12:34:45","Monthly rent","Bank Transfer",true,"Monthly"
"f242427f-88b3-4632-8523-a970580986d7","Expense","Food",17.89,"2024-01-02 11:53:18","Mess meal","Bank Transfer",false,"One-time"
"807cd289-9318-4839-9805-cc27aed33444","Expense","Transport",3.5,"2024-01-01 13:03:25","Auto ride","Cash",false,"One-time"
"4594f694-f10f-4e8b-9276-0f4a6d4d5c2b","Income","Allowance",942.12,"2024-01-01 13:01:29","Parental support","Bank Transfer",true,"Monthly"
"193b779f-49ca-4db9-b836-a455bdc416d9","Expense","Food",20.97,"2023-12-28 04:08:34","Mess meal","Bank Transfer",false,"One-time"
"f589440f-eb2d-47fc-a6af-988cfa04818a","Expense","Food",20.8,"2023-12-28 00:08:00","Restaurant","Bank Transfer",false,"One-time"
"149156cc-34aa-4862-8d1b-3b903a159076","Expense","Transport",3.82,"2023-12-27 22:17:01","Metro ride","Card",false,"One-time"
"4589bad3-a18a-49ad-94af-24476de72c82","Expense","Food",6.37,"2023-12-26 10:15:08","Restaurant","Bank Transfer",false,"One-time"
"7bf3a6df-1c18-4b88-b9b7-2a4cffc7e826","Expense","Transport",9.73,"2023-12-25 13:55:58","Bus ride","Bank Transfer",false,"One-time"
"094b7864-9e24-4ab6-8fdb-481f9ff062f1","Expense","Transport",6.23,"2023-12-24 23:23:51","Metro ride","Bank Transfer",false,"One-time"
"2bde8c5f-257e-4c62-a4fb-f86fc8925ee8","Expense","Transport",31.08,"2023-12-24 21:33:19","Taxi ride","Cash",false,"One-time"
"38c0ff39-c552-4687-8f0a-48549693ace8","Expense","Transport",9.01,"2023-12-24 10:49:36","Bus ride","Cash",false,"One-time"
"ecbfb1e7-e210-45dd-a765-33f808dc301b","Expense","Transport",4.24,"2023-12-23 14:04:57","Bus ride","Cash",false,"One-time"
"22051e02-bab7-4a7e-8e09-dbf460fdbcf5","Expense","Groceries",77.53,"2023-12-23 11:13:28","Snacks","Cash",false,"One-time"
"a5a614a5-4bee-4d23-bcda-27575d928151","Expense","Transport",2.29,"2023-12-22 15:04:05","Bus ride","Cash",false,"One-time"
"d01a421e-273c-41bb-b3dd-db4f38825597","Expense","Food",6.21,"2023-12-22 11:34:57","Snacks","Cash",false,"One-time"
"5063f5ba-4173-40c6-b276-e28fa226879f","Expense","Food",17.98,"2023-12-21 14:58:44","Mess meal","Cash",false,"One-time"
"9c15b04a-5169-4aee-be01-0faad0fc6d25","Expense","Groceries",76.95,"2023-12-21 03:53:31","Snacks","Cash",false,"One-time"
"2a515cb4-8174-4279-a2c1-64f7714c4369","Expense","Transport",6.68,"2023-12-19 07:51:27","Bus ride","Bank Transfer",false,"One-time"
"16e6a148-e78e-4c5e-a39f-420b3406bd8c","Expense","Transport",9.54,"2023-12-19 03:28:32","Metro ride","Cash",false,"One-time"
"f1295398-07d9-4af3-8d94-1175e77b61af","Expense","Transport",4.99,"2023-12-18 17:21:42","Bus ride","Bank Transfer",false,"One-time"
"65a09a1b-7e5b-49e1-90d1-8383ce4cbf07","Income","Part-time",188.55,"2023-12-18 10:58:39","Freelance project","Card",false,"One-time"
"5b4274ee-9244-4f3c-bc75-99f2216f3123","Expense","Transport",17.48,"2023-12-17 09:29:32","Taxi ride","Bank Transfer",false,"One-time"
"c08bba60-c518-4a4c-bb66-0cf7f89e247c","Expense","Groceries",59.37,"2023-12-15 11:42:47","Restaurant","Card",false,"One-time"
"1668483b-b399-4035-8aed-a321c00cd823","Expense","Transport",21.83,"2023-12-14 15:38:28","Taxi ride","Bank Transfer",false,"One-time"
"a7436a06-e1df-4ed2-895b-487519b5127b","Expense","Transport",25.4,"2023-12-14 10:52:29","Taxi ride","Cash",false,"One-time"
"0bb31219-0578-4a87-b4b1-35021cca6366","Expense","Entertainment",72.65,"2023-12-12 13:07:18","Outing with friends","Cash",false,"One-time"
"905bd866-b891-4c4a-833a-7928ec46c628","Expense","Transport",4.68,"2023-12-11 13:20:42","Auto ride","Cash",false,"One-time"
"220861b2-820d-4ce1-ac1f-288ccd0d8f1b","Expense","Transport",6.31,"2023-12-11 11:00:11","Metro ride","Card",false,"One-time"
"dbbb84df-3cae-41f1-b8b5-3abd66d25dbe","Expense","Transport",2.82,"2023-12-10 11:06:36","Metro ride","Card",false,"One-time"
"2f425e00-f6a9-4469-a615-aae6599f1bda","Expense","Utilities",78.19,"2023-12-10 08:34:07","Electricity, water, internet","Bank Transfer",true,"Monthly"
"839493d4-7fd2-42a3-a932-dcb0334f3e1d","Expense","Transport",2.48,"2023-12-08 03:22:54","Auto ride","Card",false,"One-time"
"5ade3dd2-2927-4fb9-891b-50b33cce1ecb","Expense","Transport",2.84,"2023-12-07 12:26:29","Auto ride","Card",false,"One-time"
"5b449837-d2b3-480c-b1fc-b9e71bb3224a","Expense","Food",20.77,"2023-12-07 07:21:49","Mess meal","Card",false,"One-time"
"e64e8e75-d799-4962-8548-d3e858ca3695","Expense","Shopping",72.1,"2023-12-07 04:48:16","Clothes","Card",false,"One-time"
"2d82bebb-9538-40f4-a3fa-3c3ec17c6785","Expense","Transport",3.81,"2023-12-06 19:03:43","Bus ride","Bank Transfer",false,"One-time"
"a7c8016b-d255-4469-a2f5-7984e246646d","Expense","Transport",34.45,"2023-12-04 23:04:30","Taxi ride","Bank Transfer",false,"One-time"
"953d98db-f68c-491c-af19-0d83fe2326cd","Income","Part-time",110.01,"2023-12-04 21:14:30","Freelance project","Card",false,"One-time"
"df9437c7-b122-44e3-a0e5-111c4d3e4549","Expense","Transport",5.16,"2023-12-04 20:41:56","Metro ride","Cash",false,"One-time"
"df581031-1b5b-4ed1-87a6-ed6a1ba24934","Expense","Rent",571.63,"2023-12-04 17:23:05","Monthly rent","Bank Transfer",true,"Monthly"
"4e90c2d4-bdc2-4077-aaca-572c92d7e496","Expense","Food",17.83,"2023-12-04 14:05:42","Mess meal","Cash",false,"One-time"
"149834f9-d427-4927-8b81-237581437b85","Income","Allowance",913.85,"2023-12-03 18:24:52","Parental support","Bank Transfer",true,"Monthly"
"c0b4a0d0-135c-47e5-b271-1a9db5687336","Expense","Transport",2.28,"2023-12-03 04:47:40","Bus ride","Bank Transfer",false,"One-time"
"9e581b1a-cc88-4247-ab04-a8a7f7612fa9","Expense","Transport",4.74,"2023-12-03 04:17:39","Auto ride","Bank Transfer",false,"One-time"
"81641e7b-6db6-42be-b786-f4cc1a018a49","Expense","Transport",32.15,"2023-12-02 15:54:25","Taxi ride","Card",false,"One-time"
"727f62b5-bd7b-4c49-a2b7-6b74a22b7364","Expense","Shopping",29.86,"2023-12-02 07:25:38","Books","Cash",false,"One-time"
"d5e59123-56c4-4369-8235-0cff508d5404","Expense","Food",6.94,"2023-12-02 01:19:31","Restaurant","Card",false,"One-time"
"44490ae4-e86b-456d-b121-21549a31871b","Expense","Transport",7.8,"2023-12-01 05:16:03","Metro ride","Bank Transfer",false,"One-time"
"0e86003c-8435-41b4-b2c1-0ab14e3b6310","Expense","Transport",9.24,"2023-11-28 21:49:47","Bus ride","Bank Transfer",false,"One-time"
"2cd07b03-df79-44eb-abc2-a60460163bd8","Expense","Groceries",73.62,"2023-11-28 17:24:20","Mess meal","Bank Transfer",false,"One-time"
"616744d9-7401-4579-a68a-8e5d4b237693","Expense","Groceries",50.66,"2023-11-27 00:42:55","Restaurant","Bank Transfer",false,"One-time"
"5c58aa44-1564-4782-bee1-68c2dbf827a9","Expense","Transport",6.84,"2023-11-25 21:43:53","Metro ride","Bank Transfer",false,"One-time"
"7cf51387-3b55-4e51-839f-bee992d45d74","Expense","Healthcare",114.15,"2023-11-25 07:55:43","Doctor visit / medicine","Cash",false,"One-time"
"1c1cb1bf-44fa-4720-82c1-103ece706124","Expense","Transport",4.28,"2023-11-24 04:05:58","Auto ride","Card",false,"One-time"
